time                                       sum(surf)                                  <gas> H2(g)  <gas> H2O(g)  <gas> CO(g)  <gas> CO2(g)  <gas> CH4(g)  <gas> CH3COOH(g)  <Pd111> *                                  <Pd111> H*                                 <Pd111> O*                                 <Pd111> OH*                                <Pd111> H2O*                               <Pd111> C*                                  <Pd111> CO*                                <Pd111> CO2*                               <Pd111> COOH*                              <Pd111> CCO*                               <Pd111> CCOO*                              <Pd111> CCOOH*                             <Pd111> CH*                                <Pd111> CHCO*                              <Pd111> CHCOO*                             <Pd111> CHCOOH*                            <Pd111> CH2*                               <Pd111> CH2CO*                             <Pd111> CH2COO*                            <Pd111> CH2COOH*                           <Pd111> CH3*                                <Pd111> CH3CO*                             <Pd111> CH3COO*                            <Pd111> CH3COOH*                           <Pd111> co-H2O*
1.59384527205163218820176597125012983e+13  9.99999999999999999986661744033445857e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.42026224324397303940444372156665249e-03  1.62839637668622192104715296317696227e-10  1.27560607570385651574375989846037465e-08  1.13763004212001025018544306209539025e-19  8.48701182190850222821294133900695558e-56   9.98228340441443846572961943247845898e-01  1.04417070590213746506946029790988875e-14  1.43860664577707544299267795093393935e-46  8.4676969683993273486854673719642724e-34   8.02317626420626103463074241004364605e-21  1.88724536059861370444924183955179328e-29  1.73497165083645224654874073572440062e-12  6.32175392124925524765779755014042835e-05  6.49688023289155861732194296453110726e-24  3.38454960729101891093639346358801378e-21  4.33753644733771059003417269685665533e-27  7.9430400278218554778085161773290326e-27   2.51972343167715680964254288151067719e-17  1.12992367715424176457597010696587632e-16  9.95153588658995593704475221262084593e-20   4.25068042792482399911783811123782277e-37  5.37657969095481620307323258525693624e-14  2.881668553999253198173030807833633e-04    5.02257144743573880966838416845868858e-17  0.0000000000   
1.59929322371786885755789016118062588e+13  9.9999999999999999998683212481805081e-01   1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.41809266946214970436077166666801944e-03  1.62424005590837557116291202787349624e-10  1.26992178913517149241060729691128876e-08  1.1357539641909026535291110702429157e-19   8.45138926426341455467802544579723512e-56   9.98231323483558780001496092739719055e-01  1.03952250256999986550912992689949005e-14  1.43132068497730131257681762027613428e-46  8.42891116471350278135703103337069507e-34  8.01073474121956816651190552960766116e-21  1.87512257376689825442516904051015878e-29  1.73231069880719613322118590312712283e-12  6.29856671580736705532780371099656515e-05  6.46438587347029559731180942175822861e-24  3.36740805344525781652910308426238931e-21  4.31768891029577087692533616100133461e-27  7.91171414505337858731309859070335109e-27  2.51095665646338054461563163532972307e-17  1.1242009044279577663612727204573839e-16   9.92115543999181957684941936369018157e-20   4.24851564471154655568258785136839421e-37  5.36008362321019951693009399675041967e-14  2.87585316382605081592519923000277284e-04  5.00723834054248653410108318317093347e-17  0.0000000000   
1.60474870096790600352168077219678407e+13  9.99999999999999999986900000010104342e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.41593090289991411548630445105369996e-03  1.62010299334647511432675899646551298e-10  1.26427523255887906367040871443162337e-08  1.13388520075682008107994031372590324e-19  8.41599248416607690771527882830203861e-56   9.98234294995777724242398543167709107e-01  1.03490512011776717011697518911765825e-14  1.42408657915574405243387040172829361e-46  8.39038303133697511344194881467959223e-34  7.99833845606889813128624635625243686e-21  1.86310306938139471230071493250713594e-29  1.72965932256666778407472075292738549e-12  6.27551514012870937652619990673371124e-05  6.43212019062230808477925287260356655e-24  3.35038849683980366616979903383502361e-21  4.29797310549884424796749245826966862e-27  7.88059061352907004983697618560644191e-27  2.50223817890384980316921780337802514e-17  1.11851886164300280302584165890148601e-16  9.89093051139506256134300798293143006e-20   4.24635405308887727321575214582296742e-37  5.3436693490447257857831599056302867e-14   2.87006143364817526795259010366799457e-04  4.99198372407327929503911255195131971e-17  0.0000000000   
1.61021357303624466636538150211085561e+13  9.99999999999999999986980461803132946e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.41377616227998934170390733113594035e-03  1.61598365140883940256252655533079614e-10  1.25866415894839915224813606246046972e-08  1.13202306970406827377612122919376759e-19  8.38080754686919078585522042629644132e-56   9.98237256060376319862789930251485654e-01  1.03031672162979184727857367438620496e-14  1.41690139976725216266603450946538288e-46  8.35209725050859074781234603911052449e-34  7.98598292370753909601054617755430256e-21  1.85118168615780043363212922075013906e-29  1.72701656388637632242654835587894501e-12  6.25259027530310416160771814245943567e-05  6.40007016536248207777906515277603839e-24  3.33348404755985769507884979597517371e-21  4.27838119648458528053014346366116493e-27  7.84965709784048341529430371670299851e-27  2.49356467058159462492079508294963026e-17  1.11287524856334825983251536296729512e-16  9.86084970265774205162452295446930217e-20   4.24419490854785765246194375677352528e-37  5.32733072091677679564098053317771272e-14  2.86429124559925863356543456345833738e-04  4.97680184535005201167029703766076481e-17  0.0000000000   
1.61568902145526867580886522842782867e+13  9.99999999999999999987048924527837078e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.41162795040682981291572046540833765e-03  1.61188104106323166278715771504654938e-10  1.25308708364077045836584433549307915e-08  1.13016713516109102334518735785733024e-19  8.34582528370103748295655864099451319e-56   9.98240207368222578790723441087447309e-01  1.02575609355956295173569356332500742e-14  1.40976319925091610420059689660601415e-46  8.3140437061865833362764605379341029e-34   7.97366528864655686593058049945371907e-21  1.83935491486920777841272715005636482e-29  1.72438181296080433450628328153552312e-12  6.22978629246554928920510229236709831e-05  6.36822715079577161614101587437917955e-24  3.3166901236339127929021899250212501e-21   4.25890800848268657214254115753439541e-27  7.81890545852864685158536840006966842e-27  2.48493396807323040425885240727466993e-17  1.1072685354693980387784211706933006e-16   9.83090564047778060811665773784422574e-20   4.24203774553034356266336383399185063e-37  5.31106377373623815283171134784301653e-14  2.85854124599059949150635900008867371e-04  4.96168898304407088813090263106645207e-17  0.0000000000   
1.62117622558622213990811112948335539e+13  9.99999999999999999987035454148397383e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.40948578030600349374478292263703832e-03  1.6077941967925515051665596016238774e-10   1.24754256512430534163522666470389721e-08  1.1283169706295483461068056382382873e-19   8.31103678597085433002230317527918801e-56   9.98243149595395224409519145515095056e-01  1.02122205761269408119324006626805031e-14  1.40267008880045303320944429125092833e-46  8.27621257663910522347928628617902532e-34  7.96138275444189754776627347912335134e-21  1.82761936198417287831692600150105013e-29  1.72175447252071385856842066872005912e-12  6.20709752088310039473201577547349651e-05  6.33658275938735201320287734188856047e-24  3.30000228132023393516559525091272277e-21  4.2395485172004857682212453165132238e-27   7.78832778903437534687080531365839444e-27  2.47634396474754058542351277517891791e-17  1.1016972387908274007160926013632625e-16   9.80109113718452921179953165382805735e-20   4.23988210458125919376198372750891077e-37  5.29486464052589641431942120215073731e-14  2.85281011099770196324575109172840797e-04  4.94664150951536745643370912428874579e-17  0.0000000000   
1.62667605320860389286450848207406835e+13  9.99999999999999999987080399942032216e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.40734929495459018525744095130987251e-03  1.60372240453860020780959350287698153e-10  1.24202951294181246211236961411263953e-08  1.12647226232898101466230373703330532e-19  8.27643533816554353333611117950569557e-56   9.98246083238825895977507075893681041e-01  1.01671372253927746583019004811502835e-14  1.39562063184234828414016290655578566e-46  8.23859643532634910266329816305555276e-34  7.94913327013885527908119915613398182e-21  1.81597239850179121176923559728396855e-29  1.71913410468077680374640142340272439e-12  6.18451971013007388162782834257719458e-05  6.30513061870758898730886833973416058e-24  3.28341714083644617967300609903312698e-21  4.22029892393213715736831373107026649e-27  7.75791811438124402541156208965663813e-27  2.46779308899212724941659737860435055e-17  1.09616023016467378732995806449607081e-16  9.77140085195924945453294918732346578e-20   4.23772765332733156458312352275792709e-37  5.27873045534146469605922998782973609e-14  2.84709686668570834934077645100960551e-04  4.93165672923593770099675942010211198e-17  0.0000000000   
1.63218923858387258972002893385773318e+13  9.99999999999999999987153561457782723e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.40521819550264287152093154580920625e-03  1.59966506381811068786839527850112842e-10  1.23654699807713860290778365323994735e-08  1.12463274707764449572298030796094398e-19  8.24201523065832776462847742878720686e-56   9.98249008715060699319684198875725523e-01  1.01223032908463213882166043852042245e-14  1.38861360067013074039638430083545972e-46  8.20118895710615439227425635834845456e-34  7.93691511861347744778775237388005268e-21  1.80441175337271396431171431529685783e-29  1.71652034290416690115749078057401816e-12  6.16204925830948154193892032294447546e-05  6.27386528630383524339058899418360581e-24  3.26693181379731746020692603009510633e-21  4.20115599350776365137075143320255702e-27  7.72767134670023937186968809131254019e-27  2.4592800126945316160185589113577789e-17   1.09065654528320226054331039204350827e-16  9.74183028166723213516735083333040196e-20   4.23557411524808069859566487000676526e-37  5.26265880556240206464036178897391354e-14  2.84140069637623546211246595199110407e-04  4.91673236945954019493745177542240112e-17  0.0000000000   
1.63771634111479079453735904679810066e+13  9.99999999999999999987357263411275509e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.40309225576708227952640569150120822e-03  1.59562171468979068649278904665184358e-10  1.23109428769455423069376614465497075e-08  1.12279822472026928011706714749804496e-19  8.20777197942922761662237016908131239e-56   9.98251926340480072346382154899921113e-01  1.0077712784028933529178540218722253e-14   1.38164802031296665391724231590843533e-46  8.16398515524440410687327352641656533e-34  7.92472699960212415909989933119269713e-21  1.79293558323679633210190341829546284e-29  1.71391290977919357031294081970004249e-12  6.13968335720775577961175964598857051e-05  6.24278244584172050483080844367196818e-24  3.25054400642384796171855501672342566e-21  4.1821171756002943190405166159987373e-27   7.6975834777082884038872619117138856e-27   2.4508037066883922236564226129882601e-17   1.08518541835051724782511684023794561e-16  9.71237595521912611370950724133009089e-20   4.23342128498685966290887614032705574e-37  5.24664783793021014214297840465927336e-14  2.83572097899080022357892220525522366e-04  4.90186667831646972829714219595540311e-17  0.0000000000   
1.64325840022050612275026832038711359e+13  9.99999999999999999987312425993219505e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.40097107046739652190728777100515175e-03  1.59159155893744308595361087839257694e-10  1.22567019941783392619129077904053658e-08  1.12096834087505111270746729405265239e-19  8.1736982709268528903634465703798774e-56    9.98254836676816086692463673270918729e-01  1.00333560400724746744047872378370508e-14  1.374722343648713870691540769293251e-46    8.12697697568722529009309200980396127e-34  7.91256658632329851089761692441867049e-21  1.78154111325624288418116103551926699e-29  1.71131130823370584168892646889648591e-12  6.11741734371077054675749685450643612e-05  6.21187522618799596325129507444970091e-24  3.23425007884521213512277320369444297e-21  4.16317835012191034022828024123113137e-27  7.66764801560806895773561203399488998e-27  2.4423624369946889507562073718133243e-17   1.07974563417370858713679571403038961e-16  9.68303194559501297955778191142480062e-20   4.23126877337238222812484141194908609e-37  5.2306943625453494058923345525397596e-14   2.83005661644425898656462202381113494e-04  4.88705666442114392888959874059171546e-17  0.0000000000   
1.64881540324892702148937170271105921e+13  9.99999999999999999987231583654720017e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.39885464174744166281207715985401787e-03  1.58757457445567242706376118559669323e-10  1.22027460116404600270208309984006478e-08  1.11914309291244105541261357789137028e-19  8.13979338394404954277760351289334423e-56   9.98257739726421947183565072196965624e-01  9.98923198295206837250837297651370899e-15  1.36783636644917980019159829214850071e-46  8.09016353037326787474891222666664329e-34  7.90043388793260486878283714391794014e-21  1.77022778777109713952791535491234953e-29  1.70871554089917302459116254348947727e-12  6.09525085666326356476254908412153935e-05  6.18114274769373613991267398246461946e-24  3.21804955059480282238544636743425755e-21  4.14433906409145981779639903517541064e-27  7.63786426261166724542236348649355107e-27  2.43395609895012854862803656246683463e-17  1.0743370323383133866922696872753072e-16   9.65379798386209204146014141923366664e-20   4.22911660257412726115644969728061636e-37  5.21479826422564476177489681751328717e-14  2.82440759989475947792048272264704546e-04  4.87230219204233394823902158407478058e-17  0.0000000000   
